,frame,timestamp,upper_x_0,upper_y_0,upper_x_1,upper_y_1,upper_x_2,upper_y_2,upper_x_3,upper_y_3,upper_x_4,upper_y_4,upper_x_5,upper_y_5,upper_x_6,upper_y_6,upper_x_7,upper_y_7,upper_x_8,upper_y_8,upper_x_9,upper_y_9,upper_x_10,upper_y_10,upper_x_11,upper_y_11,upper_x_12,upper_y_12,upper_x_13,upper_y_13,upper_x_14,upper_y_14,upper_x_15,upper_y_15,upper_x_16,upper_y_16,upper_x_17,upper_y_17,upper_x_18,upper_y_18,upper_x_19,upper_y_19,upper_x_20,upper_y_20,upper_x_21,upper_y_21,lower_x_0,lower_y_0,lower_x_1,lower_y_1,lower_x_2,lower_y_2,lower_x_3,lower_y_3,lower_x_4,lower_y_4,lower_x_5,lower_y_5,lower_x_6,lower_y_6,lower_x_7,lower_y_7,lower_x_8,lower_y_8,lower_x_9,lower_y_9,lower_x_10,lower_y_10,lower_x_11,lower_y_11,lower_x_12,lower_y_12,lower_x_13,lower_y_13,lower_x_14,lower_y_14,lower_x_15,lower_y_15,lower_x_16,lower_y_16,lower_x_17,lower_y_17,lower_x_18,lower_y_18,lower_x_19,lower_y_19,lower_x_20,lower_y_20,lower_x_21,lower_y_21
705,705,11750,755.8507,2030.7595,758.77576,2001.8424,785.1827,1974.1273,837.9124,1950.5898,922.57916,1946.2006,1011.84735,1983.9305,1112.2505,1988.2407,1223.9169,2041.8073,1304.3628,2088.9954,1364.3707,2133.347,1404.7024,2173.113,1365.6444,2168.5686,1306.7673,2149.25,1247.5021,2126.3894,1180.503,2101.3877,1102.2856,2079.1333,1015.6462,2061.142,946.87415,2039.6128,890.1893,2025.5514,848.90137,2026.4852,819.98315,2031.5602,793.4458,2035.7344,1365.6444,2168.5686,1313.6503,2175.3005,1266.0046,2179.5632,1202.2579,2180.768,1124.3591,2179.3662,1040.7615,2168.6423,967.46643,2146.2654,911.2422,2121.6313,866.69,2093.3364,833.8571,2067.5977,793.4458,2035.7344,755.8507,2030.7595,777.6699,2091.9973,811.3377,2157.5935,864.4021,2230.7861,941.84985,2285.4539,1037.9393,2315.1921,1147.9854,2322.8306,1249.761,2303.5664,1329.2034,2261.4602,1378.4867,2215.3792,1404.7024,2173.113
706,706,11766,755.9272,2030.7885,758.8493,2001.8676,785.2781,1974.144,838.04004,1950.615,922.7259,1946.2542,1011.9886,1984.0017,1112.3564,1988.3381,1224.0339,2041.915,1304.5157,2089.109,1364.5332,2133.4736,1404.8477,2173.2236,1365.755,2168.6704,1306.8721,2149.393,1247.6248,2126.5264,1180.6309,2101.4998,1102.4263,2079.2085,1015.8016,2061.1885,947.0194,2039.6301,890.3283,2025.5812,849.0322,2026.515,820.10345,2031.5895,793.5592,2035.7618,1365.755,2168.6704,1313.7455,2175.3665,1266.1028,2179.6008,1202.3866,2180.7942,1124.5122,2179.3967,1040.9385,2168.6836,967.6484,2146.3015,911.42804,2121.6533,866.87115,2093.3472,834.0042,2067.607,793.5592,2035.7618,755.9272,2030.7885,777.76013,2092.0151,811.4307,2157.6287,864.49976,2230.8936,941.9877,2285.6333,1038.1445,2315.356,1148.2443,2322.996,1250.031,2303.721,1329.4214,2261.5837,1378.648,2215.4836,1404.8477,2173.2236
707,707,11783,755.9522,2031.8735,758.88257,2002.9211,785.3185,1975.1061,838.07983,1951.4509,922.76324,1946.887,1012.03455,1984.5033,1112.4009,1988.7394,1224.1027,2042.2402,1304.6337,2089.3936,1364.6996,2133.727,1405.0388,2173.4407,1365.9652,2168.9075,1307.0817,2149.6597,1247.8043,2126.8152,1180.7737,2101.812,1102.5327,2079.559,1015.8708,2061.6096,947.0692,2040.1565,890.3646,2026.2404,849.06165,2027.3307,820.12695,2032.5295,793.5845,2036.7867,1365.9652,2168.9075,1313.9294,2175.6191,1266.2478,2179.8296,1202.4922,2181.0098,1124.5919,2179.6372,1041.0048,2169.0017,967.7233,2146.7834,911.49054,2122.3098,866.91644,2094.1653,834.04193,2068.5276,793.5845,2036.7867,755.9522,2031.8735,777.8197,2092.9675,811.52625,2158.3796,864.6267,2231.3735,942.1115,2285.8728,1038.2428,2315.4436,1148.3226,2323.0388,1250.0975,2303.7773,1329.5048,2261.6997,1378.7759,2215.6658,1405.0388,2173.4407
708,708,11800,755.9241,2032.0739,758.92035,2003.1382,785.3631,1975.329,838.1109,1951.6812,922.78735,1947.0857,1012.05646,1984.6755,1112.4172,1988.8923,1224.1095,2042.3705,1304.6232,2089.519,1364.6677,2133.8516,1404.9918,2173.5535,1365.9266,2169.0137,1307.0667,2149.7622,1247.8003,2126.9187,1180.7773,2101.9136,1102.543,2079.6685,1015.89484,2061.7363,947.10864,2040.2932,890.41327,2026.3909,849.09985,2027.5023,820.1376,2032.7131,793.53674,2036.9703,1365.9266,2169.0137,1313.9036,2175.72,1266.232,2179.9067,1202.4843,2181.0618,1124.5883,2179.6792,1041.0011,2169.0542,967.72766,2146.8672,911.50183,2122.4263,866.9273,2094.319,834.03906,2068.7075,793.53674,2036.9703,755.9241,2032.0739,777.8196,2093.2017,811.5292,2158.6152,864.6279,2231.5532,942.1103,2285.974,1038.2369,2315.4824,1148.3164,2323.0618,1250.0806,2303.8096,1329.4674,2261.7578,1378.7266,2215.7556,1404.9918,2173.5535
709,709,11816,755.953,2032.9331,758.9346,2003.7721,785.39685,1975.7415,838.14197,1951.8999,922.802,1947.1559,1012.0026,1984.7225,1112.2826,1988.9047,1223.8911,2042.3961,1304.2775,2089.585,1364.0996,2133.974,1404.1897,2173.7366,1365.1686,2169.1833,1306.4961,2149.8965,1247.4003,2127.0269,1180.5491,2102.0046,1102.4352,2079.764,1015.86456,2061.8699,947.1373,2040.5061,890.4529,2026.7241,849.12164,2028.0016,820.15955,2033.3771,793.5678,2037.7805,1365.1686,2169.1833,1313.3312,2175.8376,1265.8362,2179.9915,1202.2583,2181.133,1124.4833,2179.7563,1040.9534,2169.1685,967.7287,2147.0605,911.5094,2122.728,866.94324,2094.7617,834.07,2069.2969,793.5678,2037.7805,755.953,2032.9331,777.83746,2093.9204,811.5358,2159.2358,864.62976,2232.0818,942.0962,2286.3628,1038.196,2315.7148,1148.2532,2323.209,1249.9138,2303.9263,1329.0923,2261.862,1378.1077,2215.883,1404.1897,2173.7366
710,710,11833,756.0272,2034.3002,759.02155,2004.9392,785.45856,1976.7164,838.15955,1952.7,922.8282,1947.7488,1012.0228,1985.2078,1112.2867,1989.2441,1223.8684,2042.6702,1304.2269,2089.8381,1364.0236,2134.2244,1404.1145,2174.0037,1365.1304,2169.4487,1306.4882,2150.1018,1247.3976,2127.2236,1180.5519,2102.22,1102.4435,2080.0283,1015.88354,2062.2244,947.1617,2040.9858,890.4719,2027.3557,849.1409,2028.8096,820.18536,2034.3766,793.6081,2039.0348,1365.1304,2169.4487,1313.3254,2176.204,1265.8262,2180.3677,1202.2521,2181.517,1124.4824,2180.174,1040.9537,2169.6787,967.7432,2147.748,911.53125,2123.6152,866.9679,2095.841,834.1016,2070.5205,793.6081,2039.0348,756.0272,2034.3002,777.94324,2095.1233,811.6592,2160.1304,864.73755,2232.6265,942.1535,2286.626,1038.2021,2315.8193,1148.251,2323.2607,1249.8972,2303.9963,1329.0458,2262.0042,1378.0426,2216.1165,1404.1145,2174.0037
711,711,11850,756.1224,2034.6267,759.1575,2005.2346,785.604,1976.9652,838.28986,1952.8865,922.92786,1947.8478,1012.0701,1985.2745,1112.3077,1989.274,1223.8745,2042.6982,1304.2156,2089.879,1363.9648,2134.284,1404.0109,2174.0833,1365.0568,2169.531,1306.4677,2150.1528,1247.3955,2127.2524,1180.5615,2102.2349,1102.4751,2080.0464,1015.9338,2062.2693,947.238,2041.0696,890.5631,2027.4879,849.23315,2029.004,820.26874,2034.6309,793.695,2039.3455,1365.0568,2169.531,1313.3138,2176.3135,1265.8173,2180.4824,1202.2676,2181.635,1124.5402,2180.3035,1041.0452,2169.8398,967.88806,2147.9666,911.6859,2123.8809,867.0976,2096.1406,834.2068,2070.835,793.695,2039.3455,756.1224,2034.6267,778.05725,2095.454,811.795,2160.469,864.88995,2232.9443,942.28503,2286.8596,1038.2961,2315.9468,1148.3174,2323.3428,1249.9105,2304.0723,1329.0317,2262.079,1378.0109,2216.1936,1404.0109,2174.0833
712,712,11866,756.40814,2035.201,759.42145,2005.7101,785.7956,1977.3109,838.4212,1953.0837,923.03186,1947.9136,1012.1154,1985.303,1112.3237,1989.2798,1223.8796,2042.7026,1304.181,2089.888,1363.827,2134.3057,1403.7422,2174.1233,1364.8073,2169.5706,1306.345,2150.1868,1247.3584,2127.2856,1180.5638,2102.277,1102.4918,2080.1184,1015.987,2062.4,947.3515,2041.2792,890.7448,2027.7795,849.47266,2029.3723,820.54724,2035.0692,793.98474,2039.8491,1364.8073,2169.5706,1313.2118,2176.3516,1265.7917,2180.514,1202.2648,2181.6633,1124.5785,2180.343,1041.1465,2169.9172,968.08685,2148.1023,911.9428,2124.093,867.37506,2096.4414,834.48535,2071.2183,793.98474,2039.8491,756.40814,2035.201,778.3153,2095.9336,812.0336,2160.8774,865.10376,2233.2896,942.4535,2287.0964,1038.3981,2316.0627,1148.3667,2323.3958,1249.9082,2304.1008,1329.0027,2262.102,1377.8794,2216.2239,1403.7422,2174.1233
713,713,11883,756.4322,2035.2147,759.43945,2005.7828,785.87115,1977.4757,838.5467,1953.3291,923.16473,1948.1909,1012.2077,1985.598,1112.393,1989.5317,1223.9045,2042.9265,1304.1873,2090.0615,1363.8262,2134.4182,1403.7375,2174.1892,1364.807,2169.653,1306.356,2150.3257,1247.389,2127.4817,1180.6184,2102.5408,1102.5652,2080.4312,1016.06665,2062.7327,947.4234,2041.5912,890.7949,2028.0333,849.4856,2029.5436,820.57355,2035.1597,794.0032,2039.8739,1364.807,2169.653,1313.2223,2176.4348,1265.8213,2180.592,1202.3256,2181.7214,1124.6746,2180.3877,1041.2808,2169.9578,968.2231,2148.141,912.0407,2124.13,867.41656,2096.4756,834.4966,2071.247,794.0032,2039.8739,756.4322,2035.2147,778.32513,2095.9563,812.0831,2160.9175,865.20013,2233.3457,942.5704,2287.158,1038.5142,2316.1177,1148.4529,2323.4558,1249.962,2304.179,1329.0199,2262.1904,1377.8763,2216.3005,1403.7375,2174.1892
714,714,11900,756.3338,2035.2024,759.4198,2005.7872,785.8856,1977.4844,838.57043,1953.3389,923.1906,1948.1996,1012.22076,1985.6106,1112.4169,1989.5469,1223.9459,2042.9744,1304.222,2090.1558,1363.855,2134.5474,1403.7567,2174.3232,1364.8136,2169.7793,1306.357,2150.4937,1247.3959,2127.666,1180.6289,2102.71,1102.5725,2080.5828,1016.0823,2062.8608,947.45306,2041.6809,890.8287,2028.0876,849.5072,2029.5717,820.5646,2035.1655,793.9161,2039.8689,1364.8136,2169.7793,1313.2147,2176.4834,1265.8143,2180.6052,1202.3221,2181.719,1124.6704,2180.384,1041.2744,2169.949,968.2259,2148.1292,912.04724,2124.113,867.41943,2096.457,834.4784,2071.2317,793.9161,2039.8689,756.3338,2035.2024,778.2676,2095.957,812.03925,2160.9246,865.1606,2233.3875,942.5363,2287.2192,1038.4875,2316.1672,1148.4421,2323.512,1249.9557,2304.2458,1329.0098,2262.2715,1377.8647,2216.4011,1403.7567,2174.3232
715,715,11916,756.32153,2035.3018,759.4358,2005.912,785.9112,1977.6228,838.59503,1953.4817,923.21375,1948.3312,1012.2377,1985.7579,1112.4238,1989.6938,1223.9254,2043.1625,1304.1606,2090.3955,1363.7418,2134.8257,1403.5894,2174.6243,1364.6465,2170.0679,1306.2413,2150.7524,1247.3208,2127.8958,1180.5939,2102.9067,1102.5612,2080.7505,1016.0883,2063.0095,947.47345,2041.8191,890.85376,2028.224,849.52655,2029.7065,820.57104,2035.2926,793.9025,2039.9762,1364.6465,2170.0679,1313.112,2176.7397,1265.7527,2180.8223,1202.2913,2181.8967,1124.6545,2180.5386,1041.2645,2170.0964,968.2253,2148.2734,912.0504,2124.2483,867.4216,2096.5842,834.47455,2071.351,793.9025,2039.9762,756.32153,2035.3018,778.25543,2096.0718,812.0201,2161.0715,865.1359,2233.5637,942.51105,2287.3936,1038.4584,2316.3123,1148.4097,2323.6628,1249.9062,2304.425,1328.9216,2262.489,1377.7281,2216.6597,1403.5894,2174.6243
716,716,11933,756.25964,2035.3335,759.4344,2006.0073,785.9306,1977.8027,838.6149,1953.7468,923.23157,1948.6565,1012.2437,1986.1558,1112.4222,1990.0834,1223.9065,2043.5726,1304.1305,2090.792,1363.7181,2135.1807,1403.5763,2174.9158,1364.6317,2170.3594,1306.2278,2151.0974,1247.304,2128.2793,1180.5804,2103.3154,1102.551,2081.1707,1016.08057,2063.4177,947.4763,2042.1554,890.8583,2028.4816,849.5188,2029.8899,820.5288,2035.4052,793.8227,2040.0199,1364.6317,2170.3594,1313.0889,2176.998,1265.7173,2181.057,1202.2443,2182.1177,1124.595,2180.764,1041.1892,2170.3232,968.1774,2148.477,912.0148,2124.4023,867.38574,2096.6895,834.4256,2071.4207,793.8227,2040.0199,756.25964,2035.3335,778.2179,2096.139,811.9828,2161.1965,865.0764,2233.743,942.42535,2287.594,1038.3489,2316.491,1148.3076,2323.8333,1249.8033,2304.604,1328.8281,2262.7053,1377.6747,2216.921,1403.5763,2174.9158
717,717,11950,756.3716,2035.8535,759.5621,2006.4022,786.03937,1978.0476,838.6959,1953.8528,923.3044,1948.6699,1012.2641,1986.1654,1112.4285,1990.0859,1223.9043,2043.576,1304.0637,2090.8015,1363.5049,2135.2305,1403.1421,2175.009,1364.1349,2170.4329,1305.8448,2151.1716,1247.1139,2128.3335,1180.5259,2103.3494,1102.5509,2081.2083,1016.08685,2063.485,947.5255,2042.2783,890.96576,2028.6985,849.6758,2030.2211,820.7147,2035.8286,793.96277,2040.477,1364.1349,2170.4329,1312.5698,2176.9993,1265.2289,2181.0376,1201.8954,2182.0725,1124.3799,2180.7236,1041.0464,2170.3098,968.16656,2148.4797,912.02344,2124.436,867.4477,2096.7896,834.5432,2071.6235,793.96277,2040.477,756.3716,2035.8535,778.2556,2096.535,811.9884,2161.5854,865.0528,2234.1062,942.3259,2287.8179,1038.1484,2316.567,1148.0795,2323.8535,1249.4585,2304.6074,1328.3442,2262.7078,1377.1564,2216.9412,1403.1421,2175.009
718,718,11966,756.50586,2036.2166,759.76685,2006.695,786.2583,1978.2561,838.87537,1953.9608,923.4724,1948.6855,1012.34644,1986.1722,1112.476,1990.0831,1223.9111,2043.5674,1304.0396,2090.8054,1363.3633,2135.2373,1402.8188,2175.0132,1363.776,2170.4377,1305.5636,2151.1807,1247.0012,2128.3516,1180.5125,2103.3777,1102.5565,2081.2673,1016.14026,2063.5962,947.6571,2042.46,891.1729,2028.9672,849.9273,2030.5573,820.9577,2036.1978,794.10187,2040.8193,1363.776,2170.4377,1312.1582,2176.95,1264.8413,2180.9128,1201.6295,2181.913,1124.233,2180.594,1040.9474,2170.2466,968.16736,2148.4705,912.0559,2124.4414,867.54517,2096.8374,834.68915,2071.7546,794.10187,2040.8193,756.50586,2036.2166,778.3147,2096.827,811.99457,2161.9023,865.0445,2234.4424,942.2622,2288.0364,1037.9929,2316.6333,1147.9105,2323.8586,1249.1583,2304.5923,1327.8954,2262.6655,1376.6958,2216.924,1402.8188,2175.0132
719,719,11983,756.8847,2036.2416,760.2002,2006.7028,786.67584,1978.266,839.27704,1953.9663,923.88635,1948.6631,1012.69495,1986.1427,1112.7761,1990.0007,1224.0746,2043.4541,1304.0793,2090.7231,1363.3601,2135.1846,1402.7487,2174.977,1363.7108,2170.3958,1305.5443,2151.1558,1247.0039,2128.3406,1180.5754,2103.3862,1102.7113,2081.2996,1016.391,2063.6372,947.98883,2042.4971,891.55536,2028.993,850.33386,2030.569,821.36993,2036.2145,794.45605,2040.8446,1363.7108,2170.3958,1312.0765,2176.8337,1264.7632,2180.7407,1201.5887,2181.7314,1124.2222,2180.4534,1040.9431,2170.17,968.2059,2148.4446,912.182,2124.4377,867.7693,2096.8389,834.99536,2071.7637,794.45605,2040.8446,756.8847,2036.2416,778.53687,2096.863,812.07495,2161.967,865.05676,2234.5312,942.2577,2288.086,1037.963,2316.6416,1147.8828,2323.8445,1249.0872,2304.501,1327.761,2262.5251,1376.5597,2216.8264,1402.7487,2174.977
720,720,12000,757.0448,2036.211,760.4172,2006.6738,786.9196,1978.2354,839.5444,1953.921,924.1931,1948.5825,1012.98413,1986.0692,1113.0641,1989.8927,1224.3322,2043.3696,1304.2716,2090.6804,1363.4961,2135.1702,1402.8519,2174.9773,1363.838,2170.3928,1305.6936,2151.1462,1247.1871,2128.3281,1180.7941,2103.3782,1102.9548,2081.3035,1016.6589,2063.6445,948.25616,2042.5017,891.7837,2028.9873,850.52435,2030.5547,821.5407,2036.1893,794.5985,2040.8156,1363.838,2170.3928,1312.1953,2176.8267,1264.8804,2180.7275,1201.7054,2181.706,1124.3481,2180.4172,1041.0858,2170.1292,968.38226,2148.4094,912.3619,2124.4097,867.94006,2096.8186,835.1582,2071.7458,794.5985,2040.8156,757.0448,2036.211,778.7205,2096.847,812.2483,2161.9714,865.20685,2234.5535,942.38354,2288.1077,1038.0781,2316.6404,1147.9855,2323.8345,1249.1735,2304.4922,1327.8414,2262.5195,1376.6462,2216.8223,1402.8519,2174.9773
721,721,12016,757.2228,2035.6981,760.57806,2006.2327,787.0543,1977.8167,839.66797,1953.4905,924.3384,1948.1509,1013.1188,1985.7216,1113.2096,1989.5327,1224.5187,2043.0764,1304.439,2090.4766,1363.6333,2135.0369,1402.9559,2174.8728,1363.9138,2170.286,1305.7544,2151.081,1247.2645,2128.2734,1180.8927,2103.3232,1103.0574,2081.252,1016.7679,2063.5793,948.38556,2042.4037,891.9348,2028.8411,850.70105,2030.3558,821.7604,2035.9047,794.8182,2040.3547,1363.9138,2170.286,1312.2258,2176.5935,1264.8854,2180.4172,1201.7045,2181.3457,1124.3467,2180.0405,1041.0841,2169.736,968.3987,2148.0093,912.4279,2123.9656,868.0751,2096.323,835.35004,2071.2263,794.8182,2040.3547,757.2228,2035.6981,778.81555,2096.453,812.2672,2161.7927,865.2068,2234.5132,942.3628,2288.092,1038.0452,2316.5981,1147.9752,2323.778,1249.1704,2304.4165,1327.8497,2262.4143,1376.6888,2216.697,1402.9559,2174.8728
722,722,12033,757.2326,2034.3514,760.5882,2005.1321,787.0622,1976.9026,839.676,1952.7107,924.3474,1947.4999,1013.1305,1985.2544,1113.2167,1989.0813,1224.5641,2042.7125,1304.5051,2090.1926,1363.7281,2134.8098,1403.0786,2174.6453,1363.9884,2170.053,1305.7786,2150.9336,1247.2789,2128.15,1180.9032,2103.193,1103.0619,2081.1035,1016.7797,2063.377,948.39777,2042.1011,891.94507,2028.4026,850.71704,2029.766,821.7836,2035.1006,794.8291,2039.171,1363.9884,2170.053,1312.2301,2176.133,1264.8757,2179.8137,1201.6584,2180.6638,1124.2606,2179.336,1040.9524,2169.0051,968.3572,2147.2312,912.431,2123.0703,868.0852,2095.2708,835.3597,2070.0579,794.8291,2039.171,757.2326,2034.3514,778.8235,2095.4077,812.2231,2161.2322,865.06726,2234.286,942.14044,2287.9536,1037.8029,2316.4275,1147.8517,2323.5977,1249.127,2304.201,1327.845,2262.1523,1376.71,2216.412,1403.0786,2174.6453
723,723,12050,757.26337,2033.7668,760.6584,2004.7435,787.155,1976.6643,839.76196,1952.5682,924.40283,1947.4088,1013.1523,1985.202,1113.2266,1989.0397,1224.5729,2042.6907,1304.5145,2090.175,1363.7491,2134.7886,1403.1416,2174.6045,1364.045,2170.0144,1305.7998,2150.9229,1247.2954,2128.1497,1180.9199,2103.195,1103.0824,2081.0999,1016.8061,2063.356,948.43665,2042.0442,891.99866,2028.293,850.7737,2029.5771,821.84717,2034.7872,794.8674,2038.6466,1364.045,2170.0144,1312.264,2176.031,1264.8965,2179.6687,1201.6754,2180.4768,1124.2793,2179.1077,1040.9795,2168.7231,968.4014,2146.8696,912.49634,2122.619,868.15753,2094.7422,835.4226,2069.4985,794.8674,2038.6466,757.26337,2033.7668,778.87616,2094.8472,812.27246,2160.7922,865.0993,2233.9956,942.1587,2287.76,1037.8177,2316.261,1147.864,2323.478,1249.1454,2304.1172,1327.8746,2262.0876,1376.7555,2216.3533,1403.1416,2174.6045
724,724,12066,757.30316,2033.804,760.7154,2004.7625,787.2183,1976.6696,839.8131,1952.5771,924.4407,1947.4047,1013.1622,1985.1816,1113.2335,1989.0026,1224.577,2042.6637,1304.5153,2090.1633,1363.7473,2134.7856,1403.1399,2174.604,1364.0391,2170.0125,1305.789,2150.925,1247.2925,2128.155,1180.9221,2103.2017,1103.0867,2081.1077,1016.82214,2063.3667,948.4851,2042.0597,892.08453,2028.3046,850.87524,2029.5863,821.94653,2034.803,794.92365,2038.6686,1364.0391,2170.0125,1312.2471,2175.992,1264.8655,2179.593,1201.6394,2180.3738,1124.2478,2178.9958,1040.9578,2168.629,968.4055,2146.8174,912.5347,2122.5977,868.23016,2094.741,835.50916,2069.5059,794.92365,2038.6686,757.30316,2033.804,778.9295,2094.8613,812.3196,2160.7986,865.1197,2234.0078,942.1585,2287.7583,1037.7921,2316.2122,1147.8282,2323.402,1249.1,2304.048,1327.8375,2262.0432,1376.7405,2216.3347,1403.1399,2174.604
725,725,12083,757.3168,2033.8121,760.73956,2004.7716,787.2674,1976.6777,839.8938,1952.5804,924.5515,1947.3992,1013.2772,1985.1652,1113.361,1988.9886,1224.7672,2042.658,1304.7524,2090.164,1364.0767,2134.791,1403.5599,2174.6177,1364.436,2170.0254,1306.067,2150.9333,1247.5131,2128.1611,1181.0886,2103.2073,1103.2059,2081.1038,1016.92694,2063.3508,948.5812,2042.0498,892.16656,2028.304,850.92896,2029.5916,821.98267,2034.8094,794.94073,2038.6754,1364.436,2170.0254,1312.5018,2175.9912,1265.0116,2179.586,1201.7036,2180.3557,1124.2688,2178.9692,1040.9655,2168.5986,968.4259,2146.8032,912.5632,2122.5933,868.25775,2094.7415,835.536,2069.5088,794.94073,2038.6754,757.3168,2033.8121,778.9496,2094.8687,812.3457,2160.8062,865.14484,2234.0115,942.1701,2287.7288,1037.7946,2316.1365,1147.8339,2323.3298,1249.1357,2304.0212,1327.9685,2262.0403,1377.0189,2216.3364,1403.5599,2174.6177
726,726,12100,757.7725,2033.817,761.2259,2004.784,787.74646,1976.6921,840.354,1952.5852,924.9866,1947.4028,1013.642,1985.1646,1113.6777,1988.98,1225.1119,2042.649,1305.1072,2090.159,1364.4758,2134.788,1404.0029,2174.6133,1364.8329,2170.0227,1306.3754,2150.9365,1247.8137,2128.1672,1181.378,2103.2131,1103.5043,2081.1138,1017.27924,2063.3628,948.9903,2042.0594,892.6448,2028.3147,851.43414,2029.6077,822.5278,2034.8204,795.43207,2038.6819,1364.8329,2170.0227,1312.7765,2175.9338,1265.1863,2179.4753,1201.8234,2180.201,1124.3646,2178.8042,1041.0631,2168.4463,968.6243,2146.6936,912.8708,2122.52,868.65826,2094.7012,835.9982,2069.4949,795.43207,2038.6819,757.7725,2033.817,779.3429,2094.8752,812.63947,2160.8115,865.3434,2234.0173,942.2876,2287.7168,1037.858,2316.0745,1147.8992,2323.2407,1249.2355,2303.931,1328.1438,2261.9717,1377.3156,2216.303,1404.0029,2174.6133
727,727,12116,758.4628,2033.8854,761.7673,2004.8467,788.10297,1976.7247,840.5623,1952.5914,925.1033,1947.3939,1013.68866,1985.1464,1113.6953,1988.9332,1225.1395,2042.6095,1305.1367,2090.135,1364.5023,2134.7712,1404.0272,2174.5913,1364.8435,2170.0012,1306.3799,2150.938,1247.8262,2128.1729,1181.4031,2103.221,1103.5476,2081.1235,1017.3612,2063.3738,949.17474,2042.068,892.98236,2028.3354,851.9529,2029.6559,823.2368,2034.8824,796.19244,2038.7279,1364.8435,2170.0012,1312.7777,2175.7964,1265.1847,2179.253,1201.8229,2179.9429,1124.3685,2178.5662,1041.0786,2168.2578,968.7448,2146.5618,913.1664,2122.4363,869.1682,2094.6658,836.6706,2069.4946,796.19244,2038.7279,758.4628,2033.8854,779.87463,2094.8916,812.9419,2160.8186,865.48303,2234.029,942.3424,2287.7222,1037.8745,2316.0725,1147.9153,2323.2166,1249.2517,2303.8687,1328.1575,2261.8794,1377.3301,2216.2322,1404.0272,2174.5913
728,728,12133,758.58716,2033.6217,761.8813,2004.7103,788.18475,1976.6586,840.61835,1952.5548,925.14185,1947.3727,1013.7293,1985.1439,1113.756,1988.9324,1225.284,2042.6116,1305.3562,2090.1414,1364.8298,2134.7795,1404.4775,2174.5942,1365.2466,2170.0066,1306.6456,2150.9795,1248.0258,2128.2317,1181.538,2103.2715,1103.6279,2081.1548,1017.41223,2063.382,949.22943,2042.0796,893.051,2028.3383,852.03937,2029.6333,823.3693,2034.7998,796.3305,2038.4985,1365.2466,2170.0066,1313.0044,2175.7734,1265.2941,2179.1958,1201.8651,2179.8586,1124.3776,2178.4658,1041.0803,2168.1194,968.7593,2146.3696,913.2115,2122.162,869.25684,2094.326,836.7919,2069.15,796.3305,2038.4985,758.58716,2033.6217,779.9951,2094.607,813.0054,2160.6184,865.4981,2233.96,942.3429,2287.7104,1037.8732,2316.067,1147.9199,2323.2148,1249.3009,2303.867,1328.3025,2261.8757,1377.6105,2216.2305,1404.4775,2174.5942
729,729,12150,758.7538,2033.844,761.99207,2004.8284,788.2538,1976.6868,840.6608,1952.5554,925.1725,1947.2919,1013.7381,1985.0219,1113.7646,1988.7197,1225.2894,2042.4312,1305.356,2090.0417,1364.8026,2134.737,1404.3834,2174.5745,1365.1101,2169.9885,1306.5425,2150.9792,1247.9891,2128.2358,1181.5355,2103.277,1103.6353,2081.164,1017.4291,2063.3923,949.3012,2042.0981,893.1959,2028.4019,852.2436,2029.7576,823.60706,2034.9692,796.5453,2038.6887,1365.1101,2169.9885,1312.8812,2175.6665,1265.1683,2179.0366,1201.7664,2179.689,1124.3108,2178.3296,1041.0465,2168.0417,968.76495,2146.348,913.2769,2122.1626,869.3982,2094.3447,836.978,2069.2114,796.5453,2038.6887,758.7538,2033.844,780.10266,2094.762,813.05664,2160.7515,865.51227,2234.089,942.34235,2287.7947,1037.8514,2316.0884,1147.8921,2323.2144,1249.2639,2303.8494,1328.2512,2261.8271,1377.5391,2216.1794,1404.3834,2174.5745
730,730,12166,758.85333,2033.9047,762.07794,2004.8888,788.3373,1976.7268,840.7606,1952.5692,925.2988,1947.2932,1013.8594,1985.0184,1113.8782,1988.6938,1225.4309,2042.3909,1305.4885,2090.01,1364.8918,2134.7166,1404.4365,2174.5537,1365.1536,2169.9746,1306.5988,2150.981,1248.0814,2128.2407,1181.6666,2103.2837,1103.7852,2081.1714,1017.5824,2063.399,949.4567,2042.1196,893.3513,2028.4458,852.38495,2029.8219,823.7464,2035.0376,796.67267,2038.7421,1365.1536,2169.9746,1312.937,2175.6138,1265.2335,2178.96,1201.8455,2179.5874,1124.4014,2178.22,1041.166,2167.9468,968.9161,2146.2947,913.4412,2122.1462,869.55273,2094.3467,837.1166,2069.219,796.67267,2038.7421,758.85333,2033.9047,780.23334,2094.7805,813.2101,2160.757,865.6826,2234.0923,942.5071,2287.7803,1038.0114,2316.043,1148.0168,2323.1567,1249.3904,2303.804,1328.3755,2261.7927,1377.6305,2216.1484,1404.4365,2174.5537
