,frame,timestamp,upper_x_0,upper_y_0,upper_x_1,upper_y_1,upper_x_2,upper_y_2,upper_x_3,upper_y_3,upper_x_4,upper_y_4,upper_x_5,upper_y_5,upper_x_6,upper_y_6,upper_x_7,upper_y_7,upper_x_8,upper_y_8,upper_x_9,upper_y_9,upper_x_10,upper_y_10,upper_x_11,upper_y_11,upper_x_12,upper_y_12,upper_x_13,upper_y_13,upper_x_14,upper_y_14,upper_x_15,upper_y_15,upper_x_16,upper_y_16,upper_x_17,upper_y_17,upper_x_18,upper_y_18,upper_x_19,upper_y_19,upper_x_20,upper_y_20,upper_x_21,upper_y_21,lower_x_0,lower_y_0,lower_x_1,lower_y_1,lower_x_2,lower_y_2,lower_x_3,lower_y_3,lower_x_4,lower_y_4,lower_x_5,lower_y_5,lower_x_6,lower_y_6,lower_x_7,lower_y_7,lower_x_8,lower_y_8,lower_x_9,lower_y_9,lower_x_10,lower_y_10,lower_x_11,lower_y_11,lower_x_12,lower_y_12,lower_x_13,lower_y_13,lower_x_14,lower_y_14,lower_x_15,lower_y_15,lower_x_16,lower_y_16,lower_x_17,lower_y_17,lower_x_18,lower_y_18,lower_x_19,lower_y_19,lower_x_20,lower_y_20,lower_x_21,lower_y_21
162,162,2700,736.42706,2070.0105,772.5698,2054.2546,820.60333,2036.8911,884.3019,2015.8656,974.47015,1995.8206,1061.1572,2016.5719,1149.0322,1998.1373,1236.5787,2021.531,1299.2432,2043.9614,1343.3923,2062.8523,1376.5767,2077.6482,1350.3607,2081.0996,1299.8076,2086.8745,1256.302,2089.8806,1200.5306,2092.7485,1135.1349,2097.09,1059.7604,2099.862,986.4849,2094.5115,919.9828,2088.549,860.5882,2085.7148,814.213,2081.1482,764.59705,2074.3203,1350.3607,2081.0996,1301.2498,2085.339,1257.6643,2088.2456,1201.3259,2091.7566,1133.4214,2098.3364,1058.1731,2101.4504,983.9795,2096.2378,917.4274,2092.5027,858.15533,2087.5308,814.13367,2082.3396,764.59705,2074.3203,736.42706,2070.0105,772.4949,2109.4395,820.25116,2148.1702,888.22516,2190.9343,969.94415,2217.1672,1058.4518,2224.3552,1149.2671,2216.2358,1229.7219,2188.0405,1295.2887,2147.8357,1342.0066,2110.752,1376.5767,2077.6482
163,163,2716,736.39606,2070.6045,772.5111,2054.7659,820.5403,2037.2914,884.257,2016.1826,974.43964,1996.0463,1061.127,2016.7964,1148.9972,1998.309,1236.5709,2021.7197,1299.2455,2044.2114,1343.4055,2063.2092,1376.6042,2078.0862,1350.3682,2081.5525,1299.8094,2087.3596,1256.3024,2090.327,1200.5271,2093.1587,1135.1294,2097.4756,1059.7515,2100.246,986.47394,2094.9275,919.97156,2089.0227,860.57623,2086.2336,814.1994,2081.705,764.5773,2074.879,1350.3682,2081.5525,1301.251,2085.7637,1257.6602,2088.6238,1201.3186,2092.1013,1133.4133,2098.678,1058.1649,2101.8098,983.97003,2096.6245,917.4172,2092.928,858.1432,2088.0037,814.1183,2082.848,764.5773,2074.879,736.39606,2070.6045,772.4435,2110.025,820.2006,2148.803,888.1875,2191.5222,969.93317,2217.6777,1058.4523,2224.793,1149.2822,2216.6543,1229.7478,2188.4526,1295.3119,2148.2751,1342.0317,2111.1753,1376.6042,2078.0862
164,164,2733,736.4091,2070.8757,772.53595,2055.0708,820.5682,2037.6262,884.28015,2016.5249,974.45544,1996.388,1061.1335,2017.1294,1148.9987,1998.6312,1236.5696,2022.031,1299.2343,2044.5175,1343.3732,2063.4863,1376.541,2078.3308,1350.317,2081.8125,1299.7871,2087.6501,1256.295,2090.6614,1200.5261,2093.529,1135.1315,2097.8733,1059.7605,2100.6587,986.4949,2095.356,919.9964,2089.4348,860.5973,2086.6174,814.2177,2082.0383,764.5905,2075.1677,1350.317,2081.8125,1301.2312,2086.0376,1257.6537,2088.9282,1201.3176,2092.4487,1133.4148,2099.0488,1058.171,2102.1892,983.9845,2096.9893,917.4352,2093.2625,858.1611,2088.301,814.1347,2083.1316,764.5905,2075.1677,736.4091,2070.8757,772.4694,2110.293,820.23236,2149.0908,888.2157,2191.884,969.95306,2218.108,1058.462,2225.246,1149.2858,2217.085,1229.7473,2188.8196,1295.3011,2148.5608,1341.9963,2111.4314,1376.541,2078.3308
165,165,2750,736.43195,2071.318,772.5559,2055.513,820.5798,2038.0671,884.2869,2016.9539,974.46423,1996.7745,1061.1478,2017.4807,1149.0142,1998.9388,1236.5946,2022.2911,1299.2678,2044.7472,1343.4103,2063.71,1376.58,2078.5613,1350.347,2082.0679,1299.8152,2087.9592,1256.329,2091.0305,1200.5609,2093.9692,1135.1674,2098.3777,1059.7948,2101.202,986.5234,2095.937,920.0257,2090.0156,860.63135,2087.1704,814.2648,2082.5505,764.62244,2075.6294,1350.347,2082.0679,1301.2628,2086.3455,1257.6853,2089.2832,1201.3516,2092.8445,1133.4464,2099.4841,1058.2,2102.6543,984.00934,2097.4868,917.46265,2093.7751,858.1937,2088.8179,814.1702,2083.622,764.62244,2075.6294,736.43195,2071.318,772.4888,2110.7837,820.2535,2149.6255,888.2406,2192.4177,969.9887,2218.6108,1058.5222,2225.7002,1149.3616,2217.4983,1229.8306,2189.1904,1295.3761,2148.8877,1342.0586,2111.7024,1376.58,2078.5613
166,166,2766,736.36084,2071.8967,772.49347,2056.0828,820.51697,2038.6165,884.2336,2017.4822,974.43066,1997.2618,1061.1346,2017.9486,1149.0089,1999.3428,1236.5964,2022.6372,1299.2842,2045.0594,1343.4554,2064.0093,1376.6686,2078.8525,1350.4192,2082.3872,1299.8501,2088.3425,1256.3466,2091.4678,1200.5658,2094.4602,1135.1674,2098.9084,1059.7892,2101.7622,986.5046,2096.529,919.99725,2090.631,860.59576,2087.7886,814.22986,2083.1614,764.5642,2076.216,1350.4192,2082.3872,1301.2966,2086.7017,1257.6973,2089.6675,1201.3534,2093.2654,1133.4448,2099.9502,1058.1926,2103.1616,983.9907,2098.029,917.43585,2094.3389,858.162,2089.3967,814.1316,2084.201,764.5642,2076.216,736.36084,2071.8967,772.4277,2111.4114,820.19855,2150.3083,888.19727,2193.1277,969.96747,2219.3147,1058.5211,2226.3574,1149.3667,2218.0972,1229.8535,2189.721,1295.4213,2149.339,1342.1296,2112.0635,1376.6686,2078.8525
167,167,2783,736.2353,2073.053,772.3987,2057.2222,820.4591,2039.7489,884.2094,2018.6635,974.41675,1998.4495,1061.1255,2019.075,1148.9989,2000.4194,1236.5898,2023.5619,1299.2853,2045.902,1343.4746,2064.8618,1376.7267,2079.7188,1350.4468,2083.261,1299.8528,2089.2498,1256.347,2092.3064,1200.5641,2095.2256,1135.1641,2099.611,1059.7808,2102.4714,986.47687,2097.266,919.96185,2091.4934,860.5555,2088.774,814.1825,2084.2534,764.48627,2077.334,1350.4468,2083.261,1301.2983,2087.573,1257.6965,2090.5344,1201.3508,2094.148,1133.4413,2100.84,1058.1862,2104.0452,983.96844,2098.9287,917.4052,2095.2725,858.1245,2090.3757,814.0845,2085.2346,764.48627,2077.334,736.2353,2073.053,772.29865,2112.569,820.0941,2151.4712,888.12933,2194.1704,969.93726,2220.2537,1058.5194,2227.2505,1149.3707,2218.9858,1229.8676,2190.6519,1295.448,2150.329,1342.178,2112.9927,1376.7267,2079.7188
168,168,2800,736.23364,2073.965,772.39746,2058.1584,820.45605,2040.7292,884.19867,2019.6716,974.3903,1999.4994,1061.087,2020.1132,1148.9446,2001.4934,1236.5106,2024.6022,1299.1998,2046.8838,1343.398,2065.772,1376.6606,2080.5718,1350.3958,2084.1147,1299.796,2090.1099,1256.2935,2093.1726,1200.519,2096.0942,1135.1277,2100.469,1059.7505,2103.321,986.45197,2098.1106,919.9444,2092.3394,860.5468,2089.6353,814.18024,2085.123,764.48285,2078.2344,1350.3958,2084.1147,1301.2458,2088.418,1257.6471,2091.3735,1201.3069,2094.9763,1133.4015,2101.653,1058.1501,2104.8567,983.93805,2099.7268,917.3836,2096.076,858.1133,2091.2014,814.0804,2086.09,764.48285,2078.2344,736.23364,2073.965,772.2974,2113.378,820.0908,2152.17,888.118,2194.8142,969.9142,2220.883,1058.4844,2227.8833,1149.3221,2219.629,1229.8033,2191.315,1295.3759,2151.038,1342.107,2113.7861,1376.6606,2080.5718
169,169,2816,736.2007,2074.7527,772.35376,2058.9365,820.39526,2041.4884,884.1272,2020.4423,974.28534,2000.257,1060.9576,2020.8153,1148.7903,2002.1686,1236.3679,2025.2137,1299.0927,2047.4785,1343.3104,2066.3818,1376.5906,2081.191,1350.3076,2084.756,1299.6794,2090.7795,1256.177,2093.8323,1200.4103,2096.7449,1135.0302,2101.1135,1059.6521,2103.982,986.3659,2098.7932,919.88226,2093.0637,860.5086,2090.3987,814.155,2085.9187,764.45654,2079.0286,1350.3076,2084.756,1301.1271,2089.0732,1257.5189,2092.049,1201.1912,2095.6768,1133.2983,2102.384,1058.0521,2105.613,983.8491,2100.507,917.31995,2096.8696,858.0734,2092.0005,814.05347,2086.881,764.45654,2079.0286,736.2007,2074.7527,772.2512,2114.1746,820.03204,2152.9944,888.04706,2195.5923,969.8409,2221.585,1058.426,2228.543,1149.279,2220.256,1229.7548,2191.946,1295.3171,2151.6946,1342.0458,2114.419,1376.5906,2081.191
170,170,2833,736.16235,2075.4087,772.3103,2059.581,820.3417,2042.0916,884.07007,2021.0374,974.19995,2000.8397,1060.8503,2021.3899,1148.6619,2002.6504,1236.2722,2025.6178,1299.035,2047.8635,1343.2645,2066.7815,1376.557,2081.5786,1350.2627,2085.1702,1299.626,2091.2551,1256.1263,2094.3315,1200.3583,2097.2732,1134.9774,2101.693,1059.5906,2104.624,986.30786,2099.442,919.835,2093.7156,860.472,2091.0566,814.11993,2086.5886,764.41626,2079.6838,1350.2627,2085.1702,1301.0743,2089.5342,1257.4623,2092.5493,1201.1365,2096.213,1133.2455,2102.9587,1057.9982,2106.2383,983.80084,2101.1743,917.276,2097.5647,858.035,2092.6978,814.0195,2087.5522,764.41626,2079.6838,736.16235,2075.4087,772.1838,2114.9304,819.9549,2153.9248,887.98126,2196.587,969.8017,2222.5122,1058.4117,2229.3662,1149.2755,2221.0076,1229.7523,2192.6208,1295.3096,2152.2822,1342.0309,2114.8828,1376.557,2081.5786
171,171,2850,736.1471,2075.885,772.29333,2059.9958,820.32385,2042.4395,884.0548,2021.3369,974.187,2001.1097,1060.8427,2021.6368,1148.6567,2002.8563,1236.2725,2025.786,1299.0463,2048.02,1343.2853,2066.9385,1376.5854,2081.7317,1350.2855,2085.3418,1299.6447,2091.4482,1256.1382,2094.5347,1200.3649,2097.4893,1134.9785,2101.9348,1059.5878,2104.9011,986.30505,2099.7417,919.8307,2094.0396,860.4673,2091.4194,814.1113,2086.9985,764.40234,2080.1477,1350.2855,2085.3418,1301.0942,2089.7588,1257.4802,2092.811,1201.1481,2096.4958,1133.249,2103.2642,1057.9965,2106.5818,983.79755,2101.5776,917.27277,2098.0217,858.0278,2093.1875,814.0109,2088.0334,764.40234,2080.1477,736.1471,2075.885,772.1554,2115.491,819.9297,2154.5896,887.9727,2197.275,969.79895,2223.1143,1058.4221,2229.8718,1149.3108,2221.4565,1229.8085,2193.0278,1295.3722,2152.6108,1342.0815,2115.1096,1376.5854,2081.7317
172,172,2866,736.2307,2075.967,772.40955,2060.0898,820.4428,2042.5475,884.15027,2021.4354,974.2528,2001.1903,1060.8912,2021.7009,1148.6902,2002.9185,1236.2861,2025.8413,1299.0491,2048.0654,1343.2847,2066.9646,1376.578,2081.7473,1350.2843,2085.363,1299.6467,2091.4722,1256.1439,2094.5732,1200.3821,2097.5444,1135.0111,2102.0051,1059.6371,2104.9822,986.36755,2099.838,919.90344,2094.1392,860.5486,2091.5208,814.1879,2087.0942,764.47595,2080.2454,1350.2843,2085.363,1301.0973,2089.8008,1257.4941,2092.8813,1201.1741,2096.59,1133.2892,2103.3682,1058.05,2106.6902,983.8637,2101.697,917.34534,2098.1477,858.10486,2093.3098,814.09235,2088.1465,764.47595,2080.2454,736.2307,2075.967,772.24335,2115.5842,820.01404,2154.6738,888.053,2197.3738,969.8685,2223.2227,1058.4731,2229.983,1149.3477,2221.5503,1229.8276,2193.1038,1295.3799,2152.6548,1342.0824,2115.1392,1376.578,2081.7473
173,173,2883,736.2916,2076.2202,772.45447,2060.3105,820.4665,2042.7388,884.1617,2021.5806,974.262,2001.2874,1060.9047,2021.7883,1148.7019,2002.9939,1236.3046,2025.9281,1299.073,2048.1594,1343.3124,2067.065,1376.6064,2081.863,1350.3063,2085.4895,1299.6617,2091.613,1256.1571,2094.744,1200.3976,2097.7495,1135.0311,2102.2322,1059.6625,2105.2207,986.39667,2100.0955,919.9431,2094.4045,860.6037,2091.7856,814.2647,2087.35,764.54926,2080.5042,1350.3063,2085.4895,1301.1168,2089.9365,1257.5095,2093.0364,1201.1891,2096.7607,1133.3055,2103.5515,1058.0684,2106.8862,983.88605,2101.9114,917.38257,2098.3833,858.16077,2093.5613,814.16113,2088.3962,764.54926,2080.5042,736.2916,2076.2202,772.29333,2115.8354,820.052,2154.9097,888.07996,2197.6023,969.89105,2223.4473,1058.5044,2230.2002,1149.3881,2221.749,1229.8661,2193.2825,1295.4176,2152.8066,1342.119,2115.2715,1376.6064,2081.863
174,174,2900,736.28326,2076.3442,772.4347,2060.42,820.4344,2042.8405,884.12646,2021.6794,974.2318,2001.4003,1060.8899,2021.9138,1148.6948,2003.131,1236.302,2026.0753,1299.0731,2048.3198,1343.3153,2067.247,1376.6165,2082.0715,1350.3088,2085.693,1299.6599,2091.81,1256.1527,2094.92,1200.3918,2097.8997,1135.0234,2102.3535,1059.6525,2105.3225,986.3809,2100.1873,919.92926,2094.499,860.5957,2091.8855,814.2628,2087.4553,764.5463,2080.6162,1350.3088,2085.693,1301.1146,2090.1125,1257.5033,2093.2014,1201.1814,2096.924,1133.2955,2103.7148,1058.0546,2107.0364,983.8632,2102.0347,917.364,2098.4841,858.1518,2093.6477,814.1572,2088.4863,764.5463,2080.6162,736.28326,2076.3442,772.27844,2115.9436,820.0268,2155.0095,888.0452,2197.7156,969.8626,2223.5947,1058.4962,2230.383,1149.3878,2221.954,1229.8685,2193.4944,1295.4227,2153.0156,1342.1267,2115.4792,1376.6165,2082.0715
175,175,2916,736.1813,2076.4788,772.30707,2060.5305,820.29114,2042.9391,883.99347,2021.758,974.12836,2001.4775,1060.804,2021.9966,1148.624,2003.2299,1236.2299,2026.1892,1298.9861,2048.4421,1343.2152,2067.3691,1376.501,2082.1995,1350.1952,2085.8245,1299.5238,2091.9475,1256.0232,2095.0703,1200.2797,2098.0544,1134.9163,2102.5015,1059.5472,2105.456,986.2712,2100.318,919.824,2094.6257,860.496,2092.011,814.1796,2087.5771,764.44995,2080.7488,1350.1952,2085.8245,1300.9817,2090.2344,1257.367,2093.3303,1201.0515,2097.0635,1133.164,2103.8662,1057.9181,2107.196,983.7232,2102.1924,917.2367,2098.6355,858.0423,2093.7886,814.0601,2088.6167,764.44995,2080.7488,736.1813,2076.4788,772.1509,2116.0884,819.8731,2155.1658,887.87225,2197.9043,969.69073,2223.8125,1058.3483,2230.61,1149.2595,2222.1726,1229.748,2193.6758,1295.3027,2153.1606,1342.0106,2115.6157,1376.501,2082.1995
176,176,2933,736.0279,2076.6873,772.185,2060.7085,820.197,2043.0974,883.91754,2021.8835,974.07654,2001.5863,1060.7716,2022.098,1148.6019,2003.3359,1236.1979,2026.3081,1298.9357,2048.582,1343.1448,2067.5225,1376.3956,2082.3826,1350.076,2085.999,1299.42,2092.1157,1255.9368,2095.2424,1200.2131,2098.2292,1134.8606,2102.6724,1059.5007,2105.6204,986.2151,2100.4983,919.75275,2094.8123,860.4049,2092.208,814.0789,2087.7783,764.32764,2080.9568,1350.076,2085.999,1300.8798,2090.3865,1257.2804,2093.4814,1200.9788,2097.2258,1133.1025,2104.0322,1057.8575,2107.3577,983.65076,2102.3525,917.15204,2098.7954,857.9437,2093.9468,813.94604,2088.7917,764.32764,2080.9568,736.0279,2076.6873,772.0218,2116.267,819.76263,2155.287,887.77966,2198.0051,969.60724,2223.9187,1058.2631,2230.7327,1149.1791,2222.2876,1229.6604,2193.7893,1295.2151,2153.281,1341.9188,2115.777,1376.3956,2082.3826
177,177,2950,735.87134,2077.194,772.0409,2061.1313,820.06555,2043.4667,883.78784,2022.1971,973.979,2001.8801,1060.7124,2022.364,1148.5533,2003.5664,1236.1292,2026.4894,1298.8362,2048.7385,1343.0239,2067.6602,1376.2546,2082.5273,1349.9247,2086.1394,1299.2805,2092.2542,1255.8257,2095.394,1200.1267,2098.4062,1134.7856,2102.886,1059.4371,2105.868,986.13416,2100.7917,919.6529,2095.1355,860.2902,2092.5671,813.9669,2088.175,764.19934,2081.4229,1349.9247,2086.1394,1300.7458,2090.507,1257.1597,2093.6033,1200.8752,2097.3657,1133.0178,2104.195,1057.7806,2107.5432,983.5623,2102.5703,917.05066,2099.0513,857.83203,2094.2424,813.82404,2089.1526,764.19934,2081.4229,735.87134,2077.194,771.89655,2116.665,819.6626,2155.5432,887.7035,2198.169,969.537,2224.0366,1058.1846,2230.8347,1149.0818,2222.3677,1229.5352,2193.868,1295.0825,2153.3665,1341.7856,2115.8948,1376.2546,2082.5273
178,178,2966,735.79205,2077.7122,771.96063,2061.6008,819.9833,2043.8866,883.7109,2022.5599,973.9124,2002.1571,1060.6425,2022.6165,1148.4498,2003.7637,1236.0132,2026.6633,1298.7263,2048.906,1342.9175,2067.84,1376.15,2082.7283,1349.8065,2086.3489,1299.1503,2092.4827,1255.7024,2095.6401,1200.0177,2098.681,1134.6998,2103.1943,1059.3827,2106.2122,986.0741,2101.1726,919.59033,2095.5574,860.22864,2093.0176,813.9096,2088.6482,764.1298,2081.9226,1349.8065,2086.3489,1300.6328,2090.7207,1257.0452,2093.8262,1200.7738,2097.5947,1132.9381,2104.4387,1057.726,2107.811,983.50085,2102.8762,916.99036,2099.4065,857.77203,2094.6545,813.7593,2089.598,764.1298,2081.9226,735.79205,2077.7122,771.8071,2117.1353,819.57074,2155.9702,887.62244,2198.5227,969.4753,2224.3313,1058.1522,2231.0916,1149.0457,2222.6055,1229.4897,2194.1162,1295.0282,2153.6086,1341.7142,2116.108,1376.15,2082.7283
179,179,2983,735.7568,2078.432,771.91345,2062.2625,819.9252,2044.4792,883.6395,2023.041,973.8522,2002.5157,1060.5807,2022.949,1148.3652,2004.0671,1235.9247,2026.9988,1298.6178,2049.2783,1342.7771,2068.2363,1375.9728,2083.1484,1349.6384,2086.7822,1298.9922,2092.9521,1255.5697,2096.1604,1199.9087,2099.2466,1134.6158,2103.794,1059.3313,2106.823,986.0332,2101.8352,919.555,2096.2507,860.19617,2093.718,813.87866,2089.3374,764.09064,2082.6255,1349.6384,2086.7822,1300.484,2091.159,1256.9197,2094.281,1200.6702,2098.0784,1132.8531,2104.9536,1057.66,2108.3643,983.44403,2103.471,916.9405,2100.0393,857.729,2095.314,813.7205,2090.2717,764.09064,2082.6255,735.7568,2078.432,771.7578,2117.8523,819.5092,2156.6978,887.5537,2199.3127,969.4141,2225.1567,1058.101,2231.8677,1148.9963,2223.3174,1229.4288,2194.7097,1294.9365,2154.0823,1341.58,2116.54,1375.9728,2083.1484
180,180,3000,735.5857,2079.0012,771.79517,2062.863,819.8351,2045.118,883.5609,2023.6757,973.80194,2003.093,1060.552,2023.5063,1148.3519,2004.572,1235.922,2027.468,1298.6168,2049.6885,1342.7825,2068.5789,1375.9868,2083.4468,1349.6499,2087.1235,1298.9961,2093.3855,1255.5687,2096.7168,1199.9064,2099.935,1134.607,2104.583,1059.311,2107.6616,985.99615,2102.7139,919.4985,2097.1096,860.11487,2094.5088,813.7699,2090.044,763.93066,2083.252,1349.6499,2087.1235,1300.4894,2091.586,1256.9204,2094.7952,1200.6682,2098.6755,1132.8448,2105.6123,1057.6368,2109.0737,983.4003,2104.2312,916.8717,2100.8352,857.6289,2096.0989,813.59467,2090.9893,763.93066,2083.252,735.5857,2079.0012,771.6071,2118.509,819.39374,2157.407,887.48145,2200.0244,969.37354,2225.8389,1058.0825,2232.5056,1148.9917,2223.9048,1229.4277,2195.235,1294.9409,2154.5293,1341.5916,2116.9126,1375.9868,2083.4468
181,181,3016,735.2768,2079.7773,771.4537,2063.6116,819.49475,2045.8202,883.27277,2024.3544,973.59155,2003.7181,1060.4083,2024.0891,1148.2498,2005.093,1235.8787,2027.931,1298.6058,2050.1287,1342.7806,2069.0376,1375.9882,2083.9143,1349.6469,2087.6272,1298.9753,2093.976,1255.5355,2097.3599,1199.8552,2100.6362,1134.5314,2105.3333,1059.1948,2108.4448,985.82385,2103.531,919.29535,2097.9526,859.89484,2095.3394,813.5288,2090.8604,763.6467,2084.0312,1349.6469,2087.6272,1300.469,2092.1562,1256.8811,2095.402,1200.6147,2099.3252,1132.7727,2106.3142,1057.53,2109.8408,983.2422,2105.0544,916.6761,2101.71,857.4047,2096.9863,813.3465,2091.839,763.6467,2084.0312,735.2768,2079.7773,771.26166,2119.3577,819.07196,2158.3298,887.23126,2200.883,969.22253,2226.5928,1058.0234,2233.1633,1148.973,2224.4968,1229.4219,2195.7874,1294.9387,2155.0813,1341.5916,2117.4175,1375.9882,2083.9143
182,182,3033,734.7358,2080.4673,770.91943,2064.301,818.9834,2046.5122,882.79395,2025.0579,973.19183,2004.4618,1060.0977,2024.8135,1147.997,2005.8181,1235.692,2028.5795,1298.4644,2050.716,1342.6652,2069.5774,1375.8738,2084.4204,1349.5251,2088.1511,1298.8472,2094.5378,1255.3762,2097.9714,1199.6644,2101.2915,1134.29,2106.0222,1058.899,2109.1511,985.46155,2104.2444,918.87213,2098.6538,859.4248,2096.0293,813.01526,2091.538,763.10944,2084.7148,1349.5251,2088.1511,1300.3396,2092.7207,1256.7267,2096.0066,1200.4188,2099.9585,1132.5216,2106.965,1057.2239,2110.5112,982.8749,2105.7432,916.24225,2102.4116,856.9151,2097.6892,812.8211,2092.5283,763.10944,2084.7148,734.7358,2080.4673,770.73126,2120.0618,818.57605,2159.0369,886.8104,2201.5872,968.878,2227.2808,1057.7449,2233.831,1148.7328,2225.1372,1229.2247,2196.395,1294.78,2155.65,1341.4625,2117.9614,1375.8738,2084.4204
183,183,3050,734.6411,2081.1384,770.7775,2064.8816,818.8046,2046.9878,882.6128,2025.4182,973.0674,2004.7195,1060.0112,2025.0432,1147.9111,2006.002,1235.6238,2028.7639,1298.3936,2050.9365,1342.5729,2069.8462,1375.7411,2084.7446,1349.3817,2088.466,1298.7101,2094.8552,1255.2596,2098.303,1199.5624,2101.655,1134.2012,2106.4314,1058.8308,2109.595,985.3763,2104.736,918.7728,2099.1824,859.32465,2096.5935,812.92346,2092.1326,763.01996,2085.3552,1349.3817,2088.466,1300.2026,2093.046,1256.5947,2096.3372,1200.3002,2100.2917,1132.4181,2107.3098,1057.1455,2110.8784,982.7833,2106.1504,916.1424,2102.88,856.8124,2098.233,812.71844,2093.1267,763.01996,2085.3552,734.6411,2081.1384,770.6273,2120.6753,818.46814,2159.563,886.7099,2202.0305,968.79333,2227.6797,1057.6838,2234.1929,1148.6599,2225.4966,1229.1434,2196.7605,1294.6901,2156.0115,1341.359,2118.3035,1375.7411,2084.7446
184,184,3066,734.622,2081.6948,770.7569,2065.417,818.7785,2047.4971,882.57513,2025.8708,973.03436,2005.0985,1059.984,2025.3722,1147.8741,2006.2673,1235.58,2028.9818,1298.3317,2051.1338,1342.4851,2070.0247,1375.6237,2084.9148,1349.2821,2088.6448,1298.6383,2095.0413,1255.207,2098.5159,1199.5225,2101.913,1134.173,2106.751,1058.815,2109.9695,985.3592,2105.1692,918.7532,2099.6465,859.3027,2097.0828,812.9031,2092.6404,762.9994,2085.9036,1349.2821,2088.6448,1300.1367,2093.2534,1256.5471,2096.5703,1200.2631,2100.5576,1132.39,2107.6113,1057.128,2111.2131,982.7636,2106.528,916.11945,2103.3027,856.787,2098.7014,812.6933,2093.6343,762.9994,2085.9036,734.622,2081.6948,770.6132,2121.1885,818.4561,2160.017,886.7008,2202.4604,968.7859,2228.0918,1057.6754,2234.573,1148.6426,2225.8354,1229.1136,2197.0547,1294.6412,2156.2397,1341.2792,2118.4949,1375.6237,2084.9148
185,185,3083,734.6047,2082.4077,770.7159,2066.1277,818.72864,2048.1394,882.5264,2026.4667,972.9756,2005.6188,1059.9098,2025.8391,1147.7603,2006.6641,1235.495,2029.3268,1298.299,2051.491,1342.4689,2070.462,1375.6194,2085.387,1349.2601,2089.1318,1298.6028,2095.5808,1255.1708,2099.0278,1199.4867,2102.412,1134.1464,2107.2615,1058.7955,2110.5244,985.33124,2105.753,918.73126,2100.2896,859.29047,2097.765,812.8903,2093.3474,762.9866,2086.5706,1349.2601,2089.1318,1300.0939,2093.7705,1256.4977,2097.0872,1200.223,2101.064,1132.3672,2108.113,1057.1187,2111.7297,982.75323,2107.09,916.11334,2103.913,856.78357,2099.3396,812.6896,2094.2856,762.9866,2086.5706,734.6047,2082.4077,770.5667,2121.9417,818.39685,2160.8687,886.64606,2203.2822,968.7687,2228.838,1057.6764,2235.246,1148.6613,2226.4658,1229.1354,2197.6812,1294.6494,2156.8682,1341.2794,2119.0232,1375.6194,2085.387
186,186,3100,734.6219,2082.8884,770.7224,2066.5913,818.7278,2048.5586,882.5221,2026.8684,972.9692,2006.0044,1059.9031,2026.2009,1147.7563,2006.9814,1235.4906,2029.625,1298.2958,2051.821,1342.4607,2070.8362,1375.599,2085.7734,1349.2325,2089.5327,1298.5835,2095.9954,1255.1659,2099.4097,1199.4829,2102.7517,1134.1449,2107.587,1058.7948,2110.8752,985.3327,2106.116,918.7366,2100.6892,859.30676,2098.2073,812.9094,2093.8274,763.0048,2087.0525,1349.2325,2089.5327,1300.0756,2094.1733,1256.4893,2097.4956,1200.219,2101.492,1132.3643,2108.5728,1057.1184,2112.2195,982.75507,2107.5935,916.118,2104.4043,856.79535,2099.8132,812.7079,2094.758,763.0048,2087.0525,734.6219,2082.8884,770.5758,2122.46,818.40234,2161.4958,886.6515,2203.996,968.78046,2229.5671,1057.713,2235.9377,1148.7076,2227.1167,1229.169,2198.2778,1294.6571,2157.395,1341.2777,2119.4546,1375.599,2085.7734
187,187,3116,734.872,2083.0989,770.9935,2066.8425,818.9745,2048.844,882.7264,2027.1602,973.1089,2006.2764,1059.9954,2026.4827,1147.8008,2007.2393,1235.5107,2029.8958,1298.3071,2052.0889,1342.4658,2071.0813,1375.6067,2085.9897,1349.2527,2089.769,1298.616,2096.2278,1255.2067,2099.6497,1199.538,2102.991,1134.2279,2107.8252,1058.9141,2111.1191,985.47974,2106.3591,918.91296,2100.9312,859.50446,2098.4465,813.11316,2094.0637,763.21747,2087.284,1349.2527,2089.769,1300.1144,2094.4507,1256.5432,2097.786,1200.2893,2101.7805,1132.4596,2108.8562,1057.2465,2112.4985,982.9058,2107.8757,916.2929,2104.6838,856.9874,2100.0903,812.9116,2095.0266,763.21747,2087.284,734.872,2083.0989,770.83484,2122.684,818.65015,2161.7244,886.8719,2204.2412,968.9732,2229.8245,1057.8994,2236.193,1148.8667,2227.3699,1229.279,2198.5283,1294.7173,2157.6316,1341.3014,2119.6826,1375.6067,2085.9897
