Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
13:38:12:35.533,61,0.0000000000,0.0000000000,0.0000000000,0.0366823040,0.0000000000,0.1683266312,0.2952510417,0.0000000000,0.0000000000,0.0589708053,0.0000000000,0.0000000000,0.1683296859,0.2951822579,0.2118694484,0.0049773734,0.0000000000,0.2943723202,0.0281712990,0.2109770924,0.0266038720,0.0000000000,0.0072949138,0.0000000000,0.0000000000,0.0711260736,0.0186641105,0.0350880250,0.0365164615,0.2657819092,0.2458706796,0.0269905347,0.0169295240,0.0718519241,0.0955539644,0.0476097614,0.0488142744,0.7553955913,0.7362750769,0.4578219950,0.4797711670,0.6739795208,0.6739819050,0.0019656690,0.0000000000,0.0000000000,0.0000000000,0.0796946809,0.1000891402,0.5124276280,0.5337638259,0.0000000281,0.0000000000,0.0000000000,0.0000000000,-0.0329057761,-0.0349040180,-0.0002943240,-0.0317468196,-0.0348968804,-0.0024493102
13:38:12:36.534,61,0.0000000000,0.0000000000,0.0000000000,0.0318481550,0.0000000000,0.1675808281,0.2953181267,0.0000000000,0.0000000000,0.0537596419,0.0000000000,0.0000000000,0.1675837189,0.2952521443,0.2143279910,0.0057630748,0.0000000000,0.2957911193,0.0281571317,0.2086313814,0.0262273271,0.0000000000,0.0071989447,0.0000000000,0.0000000000,0.0690858960,0.0166537296,0.0350782424,0.0365164876,0.2739590406,0.2546283603,0.0270652212,0.0168024953,0.0716948807,0.0951117426,0.0474546626,0.0485499613,0.7571731210,0.7372714281,0.4567232132,0.4783848822,0.6718162894,0.6718172431,0.0019394405,0.0000000000,0.0000000000,0.0000000000,0.0790701509,0.0989879742,0.5123556852,0.5335593224,0.0000000400,0.0000000000,0.0000000000,0.0000000000,-0.0300160460,-0.0356346145,-0.0000402685,-0.0288012978,-0.0356275812,-0.0022384606
13:38:12:37.534,61,0.0000000000,0.0000000000,0.0000000000,0.0278748069,0.0000000000,0.1664202660,0.2958757877,0.0000000000,0.0000000000,0.0495375432,0.0000000000,0.0000000000,0.1664233953,0.2958130836,0.2152382284,0.0095571037,0.0000000000,0.2961683869,0.0281370357,0.2076823860,0.0259319339,0.0000000000,0.0071527031,0.0000000000,0.0000000000,0.0786052123,0.0232520700,0.0350358523,0.0364820175,0.2763041556,0.2570202649,0.0270644110,0.0167306531,0.0715072006,0.0947304517,0.0474444292,0.0484159961,0.7596952915,0.7395748496,0.4562723935,0.4778357744,0.6711423993,0.6711428165,0.0019223446,0.0000000000,0.0000000000,0.0000000000,0.0783533677,0.0979728103,0.5156346560,0.5381274819,0.0000000396,0.0000000000,0.0000000000,0.0000000000,-0.0276683159,-0.0350680426,0.0000679391,-0.0263787545,-0.0350610614,-0.0020882010
13:38:12:38.535,61,0.0000000000,0.0000000000,0.0000000000,0.0238219872,0.0000000000,0.1648056358,0.2966860235,0.0000000000,0.0000000000,0.0451580174,0.0000000000,0.0000000000,0.1648095250,0.2966306210,0.2155625820,0.0112514924,0.0000000000,0.2950530648,0.0282068886,0.2072810829,0.0257657636,0.0000000000,0.0070741647,0.0000000000,0.0000000000,0.0856800973,0.0306803659,0.0349852443,0.0364303105,0.2770434022,0.2577914894,0.0271941144,0.0166675206,0.0715447143,0.0945401713,0.0474364348,0.0482965820,0.7600892782,0.7398267984,0.4557199180,0.4772679508,0.6704857945,0.6704858541,0.0019084837,0.0000000000,0.0000000000,0.0000000000,0.0776733458,0.0971253291,0.5163053274,0.5391162038,0.0000000498,0.0000000000,0.0000000000,0.0000000000,-0.0252355523,-0.0349199474,0.0002178303,-0.0239083506,-0.0349129587,-0.0019258619
13:38:12:39.535,61,0.0000000000,0.0000000000,0.0000000000,0.0226335246,0.0000000000,0.1639686078,0.2968516052,0.0000000000,0.0000000000,0.0438814275,0.0000000000,0.0000000000,0.1639727205,0.2967993319,0.2162529677,0.0124510750,0.0000000000,0.2951451540,0.0282137543,0.2065923959,0.0255131386,0.0000000000,0.0069341841,0.0000000000,0.0000000000,0.0877606943,0.0327952020,0.0349489786,0.0363872387,0.2783109844,0.2587995231,0.0272876117,0.0165561773,0.0714787543,0.0942562371,0.0473452471,0.0480949022,0.7607201934,0.7403673530,0.4555567801,0.4769919217,0.6701850891,0.6701849699,0.0019066120,0.0000000000,0.0000000000,0.0000000000,0.0771025792,0.0964404866,0.5162063241,0.5391525626,0.0000000307,0.0000000000,0.0000000000,0.0000000000,-0.0245280825,-0.0351947695,0.0002866271,-0.0231842212,-0.0351878330,-0.0018737263
13:38:12:40.535,61,0.0000000000,0.0000000000,0.0000000000,0.0221009403,0.0000000000,0.1632979214,0.2981412411,0.0000000000,0.0000000000,0.0433062054,0.0000000000,0.0000000000,0.1633024961,0.2980959117,0.2201283127,0.0152951572,0.0000000000,0.2953903377,0.0282178614,0.2060207427,0.0252573378,0.0000000000,0.0067081568,0.0000000000,0.0000000000,0.0892602205,0.0343820043,0.0349209942,0.0363388248,0.2865923047,0.2636841536,0.0274195187,0.0164112467,0.0716217011,0.0942521095,0.0472932979,0.0479152352,0.7614529133,0.7410035133,0.4565346241,0.4773035347,0.6699166298,0.6699162722,0.0019207204,0.0000000000,0.0000000000,0.0000000000,0.0766775310,0.0959867910,0.5160539150,0.5390639305,0.0000000197,0.0000000000,0.0000000000,0.0000000000,-0.0242082216,-0.0351136476,0.0003014770,-0.0228595287,-0.0351066962,-0.0018532438
13:38:12:41.536,61,0.0000000000,0.0000000000,0.0000000000,0.0203495473,0.0000000000,0.1630045623,0.2986007035,0.0000000000,0.0000000000,0.0414663143,0.0000000000,0.0000000000,0.1630094051,0.2985573113,0.2212368399,0.0164086148,0.0000000000,0.2955704629,0.0282761138,0.2059562355,0.0251443796,0.0000000000,0.0066326829,0.0000000000,0.0000000000,0.0898335651,0.0348975323,0.0349127799,0.0363240764,0.2884922922,0.2648518085,0.0275456067,0.0162888505,0.0718905255,0.0944288969,0.0472313948,0.0477749072,0.7614253759,0.7409201860,0.4574632943,0.4787240326,0.6689550281,0.6689547300,0.0019491474,0.0000000000,0.0000000000,0.0000000000,0.0764160007,0.0957665369,0.5162830353,0.5393335223,0.0000000297,0.0000000000,0.0000000000,0.0000000000,-0.0231856890,-0.0349513814,0.0003568227,-0.0217918903,-0.0349444672,-0.0017842192
13:38:12:42.536,61,0.0000000000,0.0000000000,0.0000000000,0.0184809715,0.0000000000,0.1627079695,0.2986040711,0.0000000000,0.0000000000,0.0394873545,0.0000000000,0.0000000000,0.1627132148,0.2985623479,0.2220691144,0.0175090488,0.0000000000,0.2958947718,0.0284353755,0.2056613266,0.0250712335,0.0000000000,0.0064304695,0.0000000000,0.0000000000,0.0898260623,0.0350456499,0.0349382237,0.0363262296,0.2892650664,0.2652247846,0.0277118795,0.0162522774,0.0719591677,0.0942890868,0.0471714400,0.0476221479,0.7613224983,0.7407341599,0.4556660354,0.4758644998,0.6687116027,0.6687111855,0.0019886966,0.0000000000,0.0000000000,0.0000000000,0.0762112439,0.0955574289,0.5118633509,0.5348147154,0.0000000216,0.0000000000,0.0000000000,0.0000000000,-0.0220883675,-0.0352692381,0.0004541837,-0.0206532143,-0.0352623910,-0.0017046626
13:38:12:43.536,61,0.0000000000,0.0000000000,0.0000000000,0.0180424191,0.0000000000,0.1624902785,0.2996639907,0.0000000000,0.0000000000,0.0390591472,0.0000000000,0.0000000000,0.1624957323,0.2996230721,0.2225977480,0.0180376861,0.0000000000,0.2961923778,0.0285945907,0.2060561329,0.0251049194,0.0000000000,0.0062535764,0.0000000000,0.0000000000,0.0903622061,0.0360531695,0.0349287950,0.0362818800,0.2894084752,0.2652584314,0.0277816448,0.0161818210,0.0720069781,0.0942473039,0.0470624529,0.0474416167,0.7610864639,0.7404301167,0.4551377892,0.4750518501,0.6673169136,0.6673165560,0.0020198992,0.0000000000,0.0000000000,0.0000000000,0.0760363564,0.0953717604,0.5082494617,0.5315333009,0.0000000209,0.0000000000,0.0000000000,0.0000000000,-0.0218492560,-0.0350076333,0.0004501063,-0.0203857124,-0.0350008085,-0.0016897925
13:38:12:44.536,61,0.0000000000,0.0000000000,0.0000000000,0.0181289613,0.0000000000,0.1621339023,0.2998491526,0.0000000000,0.0000000000,0.0391546004,0.0000000000,0.0000000000,0.1621396393,0.2998085618,0.2227740288,0.0186400339,0.0000000000,0.2959097326,0.0287053846,0.2073705792,0.0251476653,0.0000000000,0.0060681710,0.0000000000,0.0000000000,0.0932355672,0.0392228328,0.0349137709,0.0362299122,0.2894315124,0.2651913166,0.0278469175,0.0160903446,0.0720788613,0.0942263454,0.0469991080,0.0473039262,0.7607941628,0.7400844693,0.4546727240,0.4744853079,0.6665028334,0.6665024757,0.0020485173,0.0000000000,0.0000000000,0.0000000000,0.0759077817,0.0952539518,0.5016520023,0.5260372758,0.0000000177,0.0000000000,0.0000000000,0.0000000000,-0.0219021700,-0.0349909961,0.0004453161,-0.0204384495,-0.0349841416,-0.0016934925
13:38:12:45.537,61,0.0000000000,0.0000000000,0.0000000000,0.0175792668,0.0000000000,0.1621273607,0.3003134727,0.0000000000,0.0000000000,0.0385926962,0.0000000000,0.0000000000,0.1621329784,0.3002720475,0.2229623944,0.0183000099,0.0000000000,0.2960043252,0.0288685318,0.2087689936,0.0252395831,0.0000000000,0.0060372367,0.0000000000,0.0000000000,0.0929754525,0.0391256884,0.0349279791,0.0362246521,0.2874569595,0.2647849023,0.0278942585,0.0160416551,0.0721804127,0.0943050385,0.0468776077,0.0471410900,0.7602535486,0.7395901680,0.4546561539,0.4745420218,0.6610343456,0.6610342264,0.0020930092,0.0000000000,0.0000000000,0.0000000000,0.0759819299,0.0953436568,0.4997781813,0.5243466496,0.0000000053,0.0000000000,0.0000000000,0.0000000000,-0.0215903856,-0.0350400060,0.0004697884,-0.0201034397,-0.0350331813,-0.0016706298
13:38:12:46.537,61,0.0000000000,0.0000000000,0.0000000000,0.0177002549,0.0000000000,0.1617850512,0.2946543694,0.0000000000,0.0000000000,0.0387182534,0.0000000000,0.0000000000,0.1617907882,0.2945999801,0.2232723087,0.0181942414,0.0000000000,0.2960819900,0.0288961660,0.2090197206,0.0251974426,0.0000000000,0.0058714128,0.0000000000,0.0000000000,0.0900003985,0.0364621915,0.0348816551,0.0361575931,0.2866552472,0.2644269466,0.0279820058,0.0159364622,0.0721914470,0.0942140669,0.0466931649,0.0469080023,0.7598899603,0.7391834259,0.4547690451,0.4746649563,0.6582080722,0.6582080722,0.0021284882,0.0000000000,0.0000000000,0.0000000000,0.0759328231,0.0952843428,0.4955126941,0.5192905664,0.0000000025,0.0000000000,0.0000000000,0.0000000000,-0.0216598921,-0.0349956006,0.0004617926,-0.0201771520,-0.0349887758,-0.0016760216
13:38:12:47.539,61,0.0000000000,0.0000000000,0.0000000000,0.0175033379,0.0000000000,0.1613321155,0.2931110859,0.0000000000,0.0000000000,0.0385092720,0.0000000000,0.0000000000,0.1613383293,0.2930544913,0.2237408161,0.0203481037,0.0000000000,0.2961661220,0.0288765188,0.2091291547,0.0251359995,0.0000000000,0.0056865695,0.0000000000,0.0000000000,0.0900691077,0.0362332799,0.0348167345,0.0360695086,0.2863946557,0.2641326785,0.0279967915,0.0158296898,0.0720896274,0.0940402523,0.0466022119,0.0467369221,0.7602750063,0.7394742966,0.4548581839,0.4747560322,0.6566219330,0.6566219330,0.0021531840,0.0000000000,0.0000000000,0.0000000000,0.0757024214,0.0950755626,0.4937566817,0.5174481869,0.0000000024,0.0000000000,0.0000000000,0.0000000000,-0.0215464495,-0.0355143473,0.0005086972,-0.0200574957,-0.0355075821,-0.0016624855
13:38:12:48.539,61,0.0000000000,0.0000000000,0.0000000000,0.0172794163,0.0000000000,0.1608285159,0.2938937843,0.0000000000,0.0000000000,0.0382527858,0.0000000000,0.0000000000,0.1608361602,0.2938423455,0.2242397815,0.0230438299,0.0000000000,0.2958030403,0.0288420375,0.2090820521,0.0251165070,0.0000000000,0.0053872769,0.0000000000,0.0000000000,0.0903377384,0.0364292189,0.0347242206,0.0359383710,0.2859368026,0.2632526159,0.0280030146,0.0157585237,0.0717894137,0.0936600044,0.0465514623,0.0465849191,0.7605994940,0.7396368384,0.4536628127,0.4725467861,0.6503719091,0.6503714323,0.0021660035,0.0000000000,0.0000000000,0.0000000000,0.0753974393,0.0947979763,0.4771845043,0.5025588870,0.0000000019,0.0000000000,0.0000000000,0.0000000000,-0.0214076079,-0.0362436771,0.0005730875,-0.0199215114,-0.0362369418,-0.0016457757
13:38:12:49.539,61,0.0000000000,0.0000000000,0.0000000000,0.0173006188,0.0000000000,0.1601784229,0.2937929332,0.0000000000,0.0000000000,0.0382664688,0.0000000000,0.0000000000,0.1601873338,0.2937431633,0.2248947620,0.0241380148,0.0000000000,0.2960333824,0.0289822854,0.2089478523,0.0251575373,0.0000000000,0.0051371981,0.0000000000,0.0000000000,0.0897596404,0.0358827114,0.0347601250,0.0359324813,0.2858024240,0.2628978789,0.0280552674,0.0157739446,0.0713388175,0.0927981287,0.0464599840,0.0464134216,0.7604612112,0.7393500209,0.4351967573,0.4544678032,0.6437641382,0.6437637210,0.0021977164,0.0000000000,0.0000000000,0.0000000000,0.0751063973,0.0944788978,0.4619854093,0.4869589806,0.0000000049,0.0000000000,0.0000000000,0.0000000000,-0.0214161165,-0.0364293903,0.0005865949,-0.0199345648,-0.0364226848,-0.0016446623
13:38:12:50.539,61,0.0000000000,0.0000000000,0.0000000000,0.0173954796,0.0000000000,0.1596518457,0.2936587334,0.0000000000,0.0000000000,0.0383749008,0.0000000000,0.0000000000,0.1596616954,0.2936102450,0.2251233757,0.0247416161,0.0000000000,0.2957529426,0.0289332680,0.2089047879,0.0251568854,0.0000000000,0.0049670362,0.0000000000,0.0000000000,0.0893206298,0.0353572369,0.0347022824,0.0358384661,0.2852879763,0.2621086538,0.0279758964,0.0157126989,0.0708200112,0.0921268761,0.0463956557,0.0462821499,0.7605115771,0.7393313050,0.4307756126,0.4501077533,0.6411817074,0.6411813498,0.0022159610,0.0000000000,0.0000000000,0.0000000000,0.0747881457,0.0941492021,0.4566532373,0.4816378057,0.0000000083,0.0000000000,0.0000000000,0.0000000000,-0.0214783587,-0.0368396267,0.0006136298,-0.0199926719,-0.0368329436,-0.0016440836
13:38:12:51.540,61,0.0000000000,0.0000000000,0.0000000000,0.0178528782,0.0000000000,0.1597334146,0.2907131612,0.0000000000,0.0000000000,0.0388412587,0.0000000000,0.0000000000,0.1597436965,0.2906672955,0.2251502126,0.0250799563,0.0000000000,0.2949959636,0.0288248044,0.2086157650,0.0250645354,0.0000000000,0.0049176780,0.0000000000,0.0000000000,0.0869793594,0.0308471397,0.0346280374,0.0357580818,0.2837437689,0.2603138685,0.0279171877,0.0156731494,0.0704734027,0.0916521326,0.0463512056,0.0461839847,0.7606407404,0.7394738793,0.4352355003,0.4567011297,0.6398015022,0.6398012042,0.0022491417,0.0000000000,0.0000000000,0.0000000000,0.0746667013,0.0940890387,0.4716515243,0.4950008690,0.0000000092,0.0000000000,0.0000000000,0.0000000000,-0.0217424296,-0.0378833041,0.0006759032,-0.0202722270,-0.0378767103,-0.0016507957
13:38:12:52.541,61,0.0000000000,0.0000000000,0.0000000000,0.0177010205,0.0000000000,0.1599052101,0.2890749872,0.0000000000,0.0000000000,0.0386712402,0.0000000000,0.0000000000,0.1599165648,0.2890318930,0.2253397852,0.0306803063,0.0000000000,0.2939643264,0.0286795162,0.2088853568,0.0250186883,0.0000000000,0.0048216144,0.0000000000,0.0000000000,0.0950343311,0.0332303308,0.0345006548,0.0356115513,0.2833098769,0.2593486011,0.0277854428,0.0155661292,0.0701986179,0.0913860723,0.0463974699,0.0461363122,0.7610601783,0.7398080826,0.4447921813,0.4657781422,0.6349682212,0.6349668503,0.0023133385,0.0000000000,0.0000000000,0.0000000000,0.0746209174,0.0942210779,0.4757498503,0.5003165007,0.0000000084,0.0000000000,0.0000000000,0.0000000000,-0.0216501988,-0.0383420661,0.0007166122,-0.0201799646,-0.0383354723,-0.0016399419
13:38:12:53.541,61,0.0000000000,0.0000000000,0.0000000000,0.0178535450,0.0000000000,0.1602019668,0.2876466513,0.0000000000,0.0000000000,0.0388280191,0.0000000000,0.0000000000,0.1602134854,0.2876027226,0.2254610360,0.0320111737,0.0000000000,0.2930346131,0.0284794793,0.2085902393,0.0248208605,0.0000000000,0.0048080613,0.0000000000,0.0000000000,0.0970986858,0.0339176245,0.0343756266,0.0354905352,0.2831635177,0.2590189576,0.0276644882,0.0154717471,0.0699244440,0.0911157131,0.0464063995,0.0460711308,0.7615277171,0.7402968407,0.4477966428,0.4687913060,0.6336271167,0.6336255074,0.0023664557,0.0000000000,0.0000000000,0.0000000000,0.0745541975,0.0942575037,0.4805931747,0.5052819252,0.0000000050,0.0000000000,0.0000000000,0.0000000000,-0.0217389800,-0.0386997610,0.0007381942,-0.0202731956,-0.0386932120,-0.0016419347
13:38:12:54.541,61,0.0000000000,0.0000000000,0.0000000000,0.0173814669,0.0000000000,0.1601743698,0.2875118554,0.0000000000,0.0000000000,0.0382918045,0.0000000000,0.0000000000,0.1601867527,0.2874686420,0.2259039730,0.0328598022,0.0000000000,0.2928462625,0.0283702780,0.2082026154,0.0247563142,0.0000000000,0.0046230135,0.0000000000,0.0000000000,0.0967069790,0.0339951441,0.0343063809,0.0354009867,0.2832902968,0.2588871419,0.0276294518,0.0153833851,0.0696611255,0.0908033252,0.0463481806,0.0459398068,0.7620039582,0.7406851053,0.4491279125,0.4699425399,0.6327425838,0.6327407956,0.0023926061,0.0000000000,0.0000000000,0.0000000000,0.0743429586,0.0940807387,0.4722596109,0.4958385825,0.0000000019,0.0000000000,0.0000000000,0.0000000000,-0.0214439891,-0.0393006690,0.0008022366,-0.0199857876,-0.0392941348,-0.0016174510
13:38:12:55.541,61,0.0000000000,0.0000000000,0.0000000000,0.0173746273,0.0000000000,0.1601466537,0.2872083783,0.0000000000,0.0000000000,0.0382276550,0.0000000000,0.0000000000,0.1601593047,0.2871642113,0.2258772701,0.0233843736,0.0000000000,0.2925945222,0.0280857477,0.2076082230,0.0246145707,0.0000000000,0.0044875257,0.0000000000,0.0000000000,0.0764195770,0.0278965384,0.0341672748,0.0352548100,0.2825517356,0.2586204112,0.0274593867,0.0152361393,0.0690782666,0.0902128965,0.0461794212,0.0457366146,0.7625190020,0.7412372828,0.4500414431,0.4706006050,0.6326204538,0.6326187849,0.0023902128,0.0000000000,0.0000000000,0.0000000000,0.0740193501,0.0936963484,0.4637426734,0.4842071235,0.0000000006,0.0000000000,0.0000000000,0.0000000000,-0.0214130320,-0.0403042547,0.0008801203,-0.0199822765,-0.0402977802,-0.0016065593
13:38:12:56.542,61,0.0000000000,0.0000000000,0.0000000000,0.0173506513,0.0000000000,0.1598609388,0.2873048484,0.0000000000,0.0000000000,0.0382052138,0.0000000000,0.0000000000,0.1598737091,0.2872595489,0.2267041802,0.0204748716,0.0000000000,0.2938217223,0.0279569644,0.2070112675,0.0245010629,0.0000000000,0.0042927279,0.0000000000,0.0000000000,0.0716353878,0.0267509948,0.0340884067,0.0351656973,0.2826368213,0.2593159080,0.0273490660,0.0151442131,0.0685224831,0.0896110311,0.0460097529,0.0455384478,0.7635055184,0.7423887253,0.4501383305,0.4696269333,0.6330130100,0.6330116987,0.0024127092,0.0000000000,0.0000000000,0.0000000000,0.0736897588,0.0932482257,0.4603812993,0.4796823561,0.0000000010,0.0000000000,0.0000000000,0.0000000000,-0.0214020871,-0.0406336151,0.0009057131,-0.0199678708,-0.0406271741,-0.0016021780
13:38:12:57.542,61,0.0000000000,0.0000000000,0.0000000000,0.0189485848,0.0000000000,0.1599233449,0.2874344289,0.0000000000,0.0000000000,0.0399301723,0.0000000000,0.0000000000,0.1599359512,0.2873865068,0.2269203961,0.0113692712,0.0000000000,0.2936830521,0.0277550500,0.2068055123,0.0244198553,0.0000000000,0.0043390095,0.0000000000,0.0000000000,0.0692155436,0.0259067230,0.0339612439,0.0350533575,0.2769826651,0.2589006424,0.0271874312,0.0150739281,0.0680767447,0.0892160013,0.0458967239,0.0454541855,0.7640683651,0.7432155013,0.4507872462,0.4703840911,0.6353538632,0.6353560686,0.0024352924,0.0000000000,0.0000000000,0.0000000000,0.0735592917,0.0930804461,0.4599993825,0.4787298143,0.0000000013,0.0000000000,0.0000000000,0.0000000000,-0.0223612301,-0.0408353023,0.0008627465,-0.0209423248,-0.0408288427,-0.0016592846
13:38:12:58.543,61,0.0000000000,0.0000000000,0.0000000000,0.0199142322,0.0000000000,0.1601443291,0.2870243490,0.0000000000,0.0000000000,0.0409392416,0.0000000000,0.0000000000,0.1601565033,0.2869738638,0.2271387875,0.0087288357,0.0000000000,0.2933012545,0.0275986288,0.2071242630,0.0243554618,0.0000000000,0.0044330186,0.0000000000,0.0000000000,0.0882460549,0.0335895345,0.0338610895,0.0349668860,0.2758112848,0.2590794563,0.0271223318,0.0149616338,0.0680032820,0.0892047733,0.0458470955,0.0454184934,0.7643548846,0.7436954379,0.4546787143,0.4753791392,0.6363689303,0.6363720894,0.0024737625,0.0000000000,0.0000000000,0.0000000000,0.0735892430,0.0931323916,0.4659917355,0.4859425724,0.0000000010,0.0000000000,0.0000000000,0.0000000000,-0.0229234882,-0.0411990881,0.0008566957,-0.0215313826,-0.0411926471,-0.0016906660
13:38:12:59.543,61,0.0000000000,0.0000000000,0.0000000000,0.0210246760,0.0000000000,0.1597908586,0.2902141511,0.0000000000,0.0000000000,0.0421827585,0.0000000000,0.0000000000,0.1598025262,0.2901583612,0.2277555913,0.0069434522,0.0000000000,0.2936815023,0.0275019500,0.2056574970,0.0242510661,0.0000000000,0.0044817878,0.0000000000,0.0000000000,0.0805431530,0.0320929959,0.0338193327,0.0349452980,0.2754359841,0.2596104443,0.0270351507,0.0149264652,0.0676952973,0.0889318958,0.0457612239,0.0453456938,0.7650775909,0.7452015877,0.4554237425,0.4759504795,0.6364183426,0.6364218593,0.0024958586,0.0000000000,0.0000000000,0.0000000000,0.0734413490,0.0929265693,0.4676155448,0.4876406789,0.0000000010,0.0000000000,0.0000000000,0.0000000000,-0.0236118846,-0.0406863205,0.0007752273,-0.0222080816,-0.0406798534,-0.0017381602
13:38:13:00.543,61,0.0000000000,0.0000000000,0.0000000000,0.0209713820,0.0000000000,0.1593979001,0.2910393476,0.0000000000,0.0000000000,0.0421356522,0.0000000000,0.0000000000,0.1594096720,0.2909809351,0.2280332595,0.0061889519,0.0000000000,0.2938724458,0.0274270084,0.2049935758,0.0242166892,0.0000000000,0.0045188135,0.0000000000,0.0000000000,0.0798750967,0.0323069841,0.0337461047,0.0348834284,0.2751576006,0.2597284913,0.0268809777,0.0148954485,0.0669952035,0.0879532397,0.0456416085,0.0452324264,0.7655643225,0.7459990978,0.4422200620,0.4606749117,0.6393456459,0.6393488646,0.0025165314,0.0000000000,0.0000000000,0.0000000000,0.0730888769,0.0924815163,0.4388419688,0.4587499499,0.0000000006,0.0000000000,0.0000000000,0.0000000000,-0.0235864930,-0.0408532508,0.0007897681,-0.0221757181,-0.0408467837,-0.0017340451
13:38:13:01.544,61,0.0000000000,0.0000000000,0.0000000000,0.0213303305,0.0000000000,0.1589822173,0.2901811898,0.0000000000,0.0000000000,0.0424538404,0.0000000000,0.0000000000,0.1589943171,0.2901164293,0.2282729447,0.0057338723,0.0000000000,0.2946239710,0.0273184888,0.2031322867,0.0240850504,0.0000000000,0.0043920400,0.0000000000,0.0000000000,0.0721791536,0.0275670737,0.0337180495,0.0348504223,0.2750750482,0.2598680258,0.0267627984,0.0148594500,0.0654724836,0.0856294334,0.0453970283,0.0449860170,0.7659384608,0.7464674711,0.4371454120,0.4535624683,0.6397774220,0.6397805810,0.0025564637,0.0000000000,0.0000000000,0.0000000000,0.0727674663,0.0920317769,0.4281460941,0.4463983774,0.0000000004,0.0000000000,0.0000000000,0.0000000000,-0.0237681456,-0.0419021174,0.0008605849,-0.0223954022,-0.0418956950,-0.0017337059
13:38:13:02.545,61,0.0000000000,0.0000000000,0.0000000000,0.0222826954,0.0000000000,0.1586602479,0.2950119078,0.0000000000,0.0000000000,0.0435194522,0.0000000000,0.0000000000,0.1586725712,0.2949454486,0.2286645025,0.0056677307,0.0000000000,0.2948876321,0.0271324813,0.2025861144,0.0239962395,0.0000000000,0.0043664044,0.0000000000,0.0000000000,0.0696537122,0.0251035299,0.0336675271,0.0347974710,0.2749584615,0.2597713470,0.0265025198,0.0148421433,0.0646050051,0.0846726820,0.0453385971,0.0449300595,0.7736251354,0.7552205920,0.4381219745,0.4542399049,0.6405498981,0.6405528784,0.0025721944,0.0000000000,0.0000000000,0.0000000000,0.0725644603,0.0918273330,0.4415736794,0.4602091014,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.0243581794,-0.0414812565,0.0007923162,-0.0229757931,-0.0414748155,-0.0017741109
13:38:13:03.545,61,0.0000000000,0.0000000000,0.0000000000,0.0234027319,0.0000000000,0.1582386792,0.2963502109,0.0000000000,0.0000000000,0.0447247811,0.0000000000,0.0000000000,0.1582513601,0.2962843180,0.2245450765,0.0054897913,0.0000000000,0.2937437892,0.0270303376,0.2026713341,0.0241078548,0.0000000000,0.0043367762,0.0000000000,0.0000000000,0.0748420209,0.0297184363,0.0335213728,0.0346490145,0.2643261254,0.2494691759,0.0263403673,0.0147901149,0.0640870631,0.0841766968,0.0451900251,0.0447946973,0.7702469826,0.7518807650,0.4378013015,0.4537837207,0.6425924897,0.6425948143,0.0025771195,0.0000000000,0.0000000000,0.0000000000,0.0722530261,0.0914286450,0.4426621795,0.4610217810,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0250268318,-0.0412831828,0.0007364601,-0.0236585774,-0.0412767231,-0.0018180180
13:38:13:04.546,61,0.0000000000,0.0000000000,0.0000000000,0.0244263448,0.0000000000,0.1577509791,0.2993202806,0.0000000000,0.0000000000,0.0458489284,0.0000000000,0.0000000000,0.1577645540,0.2992623150,0.2237020880,0.0065217246,0.0000000000,0.2932137251,0.0270072296,0.2026878148,0.0242235698,0.0000000000,0.0042170994,0.0000000000,0.0000000000,0.0763383806,0.0310434066,0.0334348083,0.0345513374,0.2617132664,0.2467392534,0.0262316279,0.0148225641,0.0636886433,0.0838027149,0.0451551005,0.0447414890,0.7700275779,0.7516453862,0.4373748004,0.4532656968,0.6429671049,0.6429691315,0.0025449649,0.0000000000,0.0000000000,0.0000000000,0.0718876049,0.0910164043,0.4434282780,0.4617658556,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.0256498270,-0.0409697592,0.0006738836,-0.0242824517,-0.0409632847,-0.0018603534
